Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
Sconica_v3_11360-RA	5	5	5528030.323	26376039.42	192483378.66	475648715.03	0	0	0	0	163122663.65	213645604.74	0	0
Sconica_v3_11367-RA	25	89	122763464.286	208017282.921	2070656805.907	4707756558.192	45600405492	43186817629.78	0	0	1451491638.8	4537361592.8	45175291944	42433759996.08
Sconica_v3_11374-RA	1	1	3640881.083	12112062.26	0	95115323.29	14016997	0	0	0	0	95115323.29	0	0
Sconica_v3_11375-RA	1	1	0	0	0	83969568.77	0	0	0	0	0	83969568.77	0	0
Sconica_v3_11385-RA	11	12	0	17877533.24	682315318.88	1040490160.02	200531504	235188296.49	0	0	404405017.32	565602629.5	0	60998176.48
Sconica_v3_11394-RA	6	13	820547016.28	1167309928.34	781818977.48	679186723.8	129660688	48108643.81	709432668.98	858909602.54	133099538.8	259419909.1	0	0
Sconica_v3_11405-RA	11	16	276947058.28	550651294.251	1451520898.96	1584948448.51	103126295.5	96952275.56	0	0	1291082001.55	1153457723.71	0	0
Sconica_v3_11406-RA	1	3	8620568.174	12987524.77	108316247.7	154299469.4	7452213.5	33382343.6	0	0	108316247.7	154299469.4	0	33382343.6
Sconica_v3_11424-RA	3	3	45320649.9	0	231916263.56	419253613.51	0	11187701.53	0	0	64549008.25	298654365.91	0	0
Sconica_v3_11426-RA	10	18	1040538653.45	1622204081.91	685391229.93	534074327.07	1394501464	801137716.89	73267235.25	787322225.31	264827371.27	401860982.83	0	0
Sconica_v3_11427-RA	3	3	0	0	84760767.08	134015791.47	11465201	22228711.43	0	0	22393069.52	56520409.73	0	22228711.43
Sconica_v3_11439-RA	12	24	1105752567.64	1235961019.17	1010716711.37	589449557.46	361007833	390982420.62	703173359.63	1034891289.19	587890852.88	130166592.3	117569584	158215025.37
Sconica_v3_11465-RA	4	6	0	0	0	0	995481584	672278520.87	0	0	0	0	995481584	615234905.2
Sconica_v3_11479-RA	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Sconica_v3_11480-RA	6	13	196530204.69	262812512.49	472435319.94	635138905.9	7752197	20506752.119	196530204.69	175314714.52	472435319.94	261586002.2	0	0
Sconica_v3_11486-RA	1	1	0	0	0	37479410.02	0	0	0	0	0	37479410.02	0	0
Sconica_v3_11487-RA	3	3	132613939.8	83067270.61	237989841.27	621016500.62	69608912	0	0	0	36656189.58	527797822.5	0	0
Sconica_v3_11489-RA	1	1	420908909.9	384364699	0	0	0	0	0	384364699	0	0	0	0
Sconica_v3_11507-RA	2	3	0	0	164953212.27	374930596	0	0	0	0	74819528.41	374930596	0	0
Sconica_v3_11510-RA	1	5	259104872.1	342398696.4	402811813.5	180773557.5	13923433	0	259104872.1	342398696.4	402811813.5	180773557.5	0	0
Sconica_v3_11524-RA	1	2	0	0	31147918.14	29427442.03	0	22991596.12	0	0	31147918.14	29427442.03	0	0
Sconica_v3_11550-RA	60	928	7680745136.26	5292266246.863	64333217289.8392	110776474940.444	1423127318830	1484251179110.62	6000475847.74	3007149148.486	57864333021.6	107214126384.85	1390186603442	1470054634206.62
Sconica_v3_11564-RA	5	17	3191660255.19	2134401890.8	897284604.7	549192848.89	0	0	3191660255.19	2134401890.8	769189640.5	194613647.5	0	0
Sconica_v3_11571-RA	1	1	0	0	0	53000024.63	0	0	0	0	0	53000024.63	0	0
Sconica_v3_11594-RA	1	2	0	0	44179746.29	31902101.98	0	0	0	0	44179746.29	31902101.98	0	0
Sconica_v3_11623-RA	1	1	58571309.9	36099885.35	39939993.87	77776344.51	4967961	0	58571309.9	0	0	0	0	0
Sconica_v3_11638-RA	19	60	17238826277.65	28939739074.77	16404512127.08	8545646448.77	668106414	807313073.42	12349985212	28675260136.7	12805599373.5	5194951066.96	196041732	249086284.1
Sconica_v3_11651-RA	3	4	39925122.18	21147583.601	296388019.9	454062376.81	5894243.5	0	0	0	296388019.9	396426907.2	0	0
Sconica_v3_11653-RA	17	39	4333972580.69	7592701396.6	3626193215.23	1548115054.11	535568009.5	398136788.84	2627975730.89	5916923760.85	1868166680.32	416053514	91026256	0
Sconica_v3_11665-RA	9	12	337894400.401	156296833.549	475722637.14	652052470.68	131140082.5	369560015.5	0	0	406183414.61	435562387.8	0	0
Sconica_v3_11667-RA	1	2	0	0	86457709.62	159823826.3	0	0	0	0	86457709.62	159823826.3	0	0
Sconica_v3_11669-RA	1	1	35245311.56	0	0	0	28047920	0	35245311.56	0	0	0	0	0
Sconica_v3_11733-RA	1	1	0	0	100499382.6	70663567.61	14971234	0	0	0	0	0	14971234	0
Sconica_v3_11775-RA	22	49	1426246502.01	185103894.225	12144498724.48	20422436364.66	2391050625	2576265456.066	0	29554355.18	8675915698.68	14132747160.52	2150689524	352871940.31
Sconica_v3_11802-RA	1	1	0	236085910.1	0	0	0	0	0	236085910.1	0	0	0	0
Sconica_v3_11808-RA	1	1	31619360.4	34999051.09	19868882.64	61176350.32	0	0	0	34999051.09	0	0	0	0
Sconica_v3_11825-RA	3	5	79331469.47	60456941.2	64501262.98	51941713.52	178028004	54097576.46	0	0	0	0	178028004	43790211.43
Sconica_v3_11889-RA	3	7	45800115.075	75330963.89	2268855399.38	3399530674.72	132029582	85022528.03	0	0	2176681169	3356313101.7	132029582	85022528.03
Sconica_v3_11890-RA	1	2	103329641.2	0	0	0	18829934	0	103329641.2	0	0	0	0	0
Sconica_v3_11899-RA	7	20	1487121640.53	1778399762.91	944286110.58	556972951.12	24747178	15126204.8309	952168305.43	1778399762.91	807933521.74	455856960.31	0	0
Sconica_v3_11905-RA	1	1	0	0	37753815.55	0	0	0	0	0	37753815.55	0	0	0
Sconica_v3_11941-RA	19	39	258307620.895	453170024.8	388562800.06	595344042.62	5162291190	6547765541.269	0	0	0	197307402.9	5093457054	4408085205.9
Sconica_v3_11968-RA	1	2	0	0	0	0	139226336	134832088.8	0	0	0	0	139226336	134832088.8
Sconica_v3_11986-RA	16	30	1240441251.99	1953377188.55	1720894007.96	782137426.48	128152462	135208676.99	963055639.95	1619294129.79	768075348.03	0	0	0
Sconica_v3_11989-RA	18	29	0	0	459795247.44	200006512.32	4050386896	2229225376.97	0	0	0	0	3375109700	1562178767.99
Sconica_v3_12012-RA	1	1	0	0	0	42570497.75	9124191	14964070.54	0	0	0	42570497.75	0	0
Sconica_v3_12030-RA	7	12	7323784.219	27574569.49	726863060.76	756457887.33	40904592	71725084.49	0	0	726863060.76	397615830.23	0	0
Sconica_v3_12037-RA	24	208	2234563117.983	2282714510.5401	9091374840.0161	8696885711.014	139236724958	120649853888.3	921175694.9	1937768519.33	8962640306.426	5084707570.974	139236724958	120649853888.3
Sconica_v3_12042-RA	19	39	953089915.707	552151890.866	914562640.87	2749887437.24	5330104856	7213627485.25	371733860.26	120276167.41	17975590.47	939083618.4	4983079688	4577865568.65
Sconica_v3_12052-RA	3	7	23528734.02	0	205854028.22	264249638.08	27649520	13649690.18	0	0	205854028.22	264249638.08	27649520	0
Sconica_v3_12079-RA	19	44	154538087.38	169112132.984	1148698261.782	2855253028.74	10606199994	12288581574.16	0	0	0	220364400.88	9262314034	11319801256.53
Sconica_v3_12082-RA	4	8	308919585.69	394037934.41	3396615459.61	5845811456.76	368081952	203436876.1	144386334.41	213320885.61	3396615459.61	76664094.43	0	0
Sconica_v3_12089-RA	16	41	584572846.88	63421717.74	11375976470.67	15880193386.74	863266188	780263178.43	45541732.56	0	10066103667.07	11883893387.34	489635208	322512488.72
Sconica_v3_12128-RA	2	2	6643595.98	0	421685050.86	698775966.2	6018821	0	0	0	75246682.26	512610808.8	0	0
Sconica_v3_12153-RA	1	1	0	0	26599558.25	58001462.94	0	0	0	0	0	58001462.94	0	0
Sconica_v3_12169-RA	28	107	83364204.457	167393339.165	1762555986.61	4959154380.93	54969674153	43184136048.16	0	0	1173996860.7	4592774101.3	54372000881	36271231245.76
Sconica_v3_12170-RA	12	18	21721863.57	66499861.109	1690616314.24	3423041277.89	234326947	139726219.88	0	0	1319952802.68	2837255718.41	37205254	0
Sconica_v3_12179-RA	3	3	194404349.33	146646844.31	57106258.861	145938923.05	0	0	172733097.38	0	6666846.701	0	0	0
Sconica_v3_12207-RA	3	4	385945098.1	580123845.6	133433341.36	628605947.2	12705472	0	0	0	49983314.05	628605947.2	0	0
Sconica_v3_12224-RA	1	4	3829432854	5663986969	22266263284	4147829365	19271628	0	3829432854	5663986969	22266263284	4147829365	0	0
Sconica_v3_12225-RA	3	4	0	11926289.12	343765364.71	324385265.44	112679040	25473399.99	0	0	343765364.71	147123989.6	0	0
Sconica_v3_12262-RA	2	3	0	22958267.56	15482253.95	0	66912336	40213271	0	17148717.74	0	0	66912336	0
Sconica_v3_12291-RA	3	8	316277429.36	301698950.03	499425954.9	286082312.6	68237389.5	42167372.346	282557305.91	268821754.33	393806548.3	181116166.4	0	0
Sconica_v3_12293-RA	9	71	71362335403.5	58153085332	27488646397.39	24428753156.6	990793480	2241057030.11	70295472954.5	56951824950	27334265206.6	24428753156.6	314135408	1600205601.31
Sconica_v3_12297-RA	2	2	0	0	0	394098549.2	0	0	0	0	0	394098549.2	0	0
Sconica_v3_12315-RA	7	11	12077500.33	32305169.77	836897854.52	1241429745.66	46881505.5	13672987.23	0	0	754774026.8	900127066.16	0	0
Sconica_v3_12355-RA	2	2	26565626.87	17006138.29	126228568.5	1159090438.1	0	7961912.962	0	0	0	1159090438.1	0	0
Sconica_v3_12367-RA	14	50	83558867386.5	32563209550.37	87280882521.84	90112137764.63	129036724	369676881.94	12317111534.6	10211362421.8	5821022496.8	5122521365.1	43731212	221934134.5
Sconica_v3_12377-RA	9	35	34645063.359	4307756757.045	391822606.52	630139210.7	15727815342	18624950033.8	0	0	305401096.91	290245652.4	15727815342	18221304913.3
Sconica_v3_12378-RA	2	2	0	0	284074530.51	142127309.42	0	0	0	0	0	142127309.42	0	0
Sconica_v3_12386-RA	1	2	0	0	26751393.52	0	0	0	0	0	26751393.52	0	0	0
Sconica_v3_12402-RA	4	11	267201379.8	286253411.22	3577946207.39	9935100336.88	501446080	643051173.1	0	0	3292070920	9935100336.88	501446080	643051173.1
Sconica_v3_12421-RA	4	5	11633507.26	0	170644641.94	843206033.89	6612364	9060488.263	0	0	105154647.6	843206033.89	0	0
Sconica_v3_12453-RA	4	9	11529015.69	17316546.03	333874320.111	801536509.95	8332758864	4726892057.42	0	17316546.03	0	708695387.4	8332758864	4726892057.42
Sconica_v3_12477-RA	18	53	479055693.979	297240275.054	15329831014.75	22135488919.74	3743172626	2399696826.01	90957512.91	233151585.21	10959796032.1	17786152151.8	2709498834	1958438675.69
Sconica_v3_12497-RA	14	32	2638326767.705	2365521784.971	1973725851.29	1849511929.83	1152815436	1359255852.37	2341988991.42	2028862648.82	973036953.06	811471188.98	0	0
Sconica_v3_12513-RA	2	3	44244326.7	81077064.99	175578555.57	411741497.5	616267508	2441576781.17	0	0	175578555.57	259830596.5	0	0
Sconica_v3_12525-RA	1	1	0	0	0	0	154811072	103020676.4	0	0	0	0	0	103020676.4
Sconica_v3_12537-RA	10	18	35358631.58	11424343.55	164289988.821	173320990.02	2032057818	1407487558.31	0	0	40716614.89	0	1698846362	1197282958.31
Sconica_v3_12553-RA	12	64	9103732610.4	10209849561.3	13499322752.4	10539083832.76	688163884	1481723968.14	7647006918.6	8010605428.3	13222450940.7	9473002777.9	391253528	1442128872.5
Sconica_v3_12580-RA	1	3	155646646.4	185565500	66228808.56	60204627.57	0	0	155646646.4	185565500	66228808.56	0	0	0
Sconica_v3_12596-RA	6	15	11661966.77	21982046.388	1045427430.78	3911990232.17	164198158	301579815.26	0	0	512543363.58	3153880129.3	127290534	255432344.2
Sconica_v3_12597-RA	9	28	312752926.5	133680095.5555	274523479.3201	506108205.08	8797544691.25	8699566497.46	0	0	53553328.43	279214018.5	8797544691.25	8699566497.46
Sconica_v3_12622-RA	26	60	2724942137.78	5042653620.2	2968638910.56	1766904844.24	328220891	810631914.012	1688714748.19	4315065306.79	2081120578.47	480887371.08	0	0
Sconica_v3_12625-RA	1	1	0	0	115891546.1	40306011.42	10875888	0	0	0	115891546.1	0	0	0
Sconica_v3_12626-RA	10	15	167375006.786	23509707.076	1924645437.76	3065922557.01	0	12206100.73	0	0	1652270795.46	2054475655.88	0	0
Sconica_v3_12662-RA	5	6	45424303.1	0	64601796	1291197053	0	0	0	0	0	1291197053	0	0
Sconica_v3_12670-RA	7	8	77577063.995	46854108.82	493297568.38	897117318.22	0	45504150.77	0	0	411872764.8	452725996.02	0	0
Sconica_v3_12695-RA	13	26	1714385210.67	837999555.11	139767493.724	1214182286.46	22730118	47011592.166	1714385210.67	275519216.58	47244901.23	919805019.1	0	0
Sconica_v3_12707-RA	10	16	38831127.45	90066157.629	617292210.24	1726679749.8	133318415	61036523.35	0	0	617292210.24	1302367910.5	0	0
Sconica_v3_12708-RA	1	8	461115773.4	931994660.8	469958357	566718741.8	6986442	10154844.78	461115773.4	931994660.8	469958357	566718741.8	0	0
Sconica_v3_12711-RA	14	29	1981908279.445	2698376277.89	1036942618.77	769137502.6	239602656	1195522098.64	1920999510.69	2640338376.7	202274722.79	350706736.98	0	124806048.07
Sconica_v3_12717-RA	1	1	22587046.86	18445159.75	14753887.01	23000599.49	0	6961580.625	22587046.86	0	0	0	0	0
Sconica_v3_12749-RA	10	16	8401568.607	25365274.67	1624933899.09	2931322821.18	356159401	866659636.56	0	0	1148989890.56	1748729584.6	0	258847301.05
Sconica_v3_12754-RA	1	2	26692953.77	49215794.75	172246591.7	223051798.7	0	0	26692953.77	49215794.75	0	0	0	0
Sconica_v3_12760-RA	1	1	0	0	39692570.4	40738238.21	0	0	0	0	39692570.4	0	0	0
Sconica_v3_12800-RA	1	2	10514498	0	132915218	164466517.6	0	0	0	0	132915218	164466517.6	0	0
Sconica_v3_12814-RA	1	1	0	0	56820875.79	88848725.5	0	0	0	0	0	88848725.5	0	0
Sconica_v3_12850-RA	5	10	85889331.33	145271263.44	369508740.71	938528030.32	270608000	157852543.1	16453783.11	28155912.62	268690297.01	913625761.9	0	0
Sconica_v3_12880-RA	6	32	66079996.73	155848284.98	797584462.6	1797238325.1	24515883612	26978453919.7	0	0	685355563.8	390856054.3	16538136668	23302471079.7
Sconica_v3_12888-RA	2	3	0	0	89137331.28	148566409.1	31220088	0	0	0	89137331.28	148566409.1	0	0
Sconica_v3_12913-RA	4	5	105715383.8	147440108.45	132688279.6	409137753.35	18760790	0	41235440.31	25374488.59	0	200683912.45	0	0
Sconica_v3_12939-RA	6	29	3119896754.8	4833591885	2522282394.1	997674079.76	298359273	546400937.47	3119896754.8	4833591885	2243728633.4	931338856.18	0	289076467.23
Sconica_v3_12966-RA	1	1	0	0	0	0	59767556	26299193.2	0	0	0	0	59767556	0
Sconica_v3_12982-RA	7	9	61986187.51	71766923.27	845824657.95	1894483477	22753404	5772225.195	0	0	500496271.8	1608984683.9	0	0
Sconica_v3_13015-RA	1	1	0	0	77925602.92	0	0	0	0	0	77925602.92	0	0	0
Sconica_v3_13079-RA	1	3	192051784.3	591537914.1	77892011.58	0	0	86461991.81	192051784.3	591537914.1	77892011.58	0	0	0
Sconica_v3_13101-RA	1	1	0	0	32098226.76	114288583.2	0	0	0	0	0	114288583.2	0	0
Sconica_v3_13109-RA	7	182	120504442871.28	117730356456.49	32093426439.61	52839479662.34	1192605358.8	2444802809.9	120007529418.28	117717180288.19	32003043382.08	52814343320.5	1141061854.3	2334080118.3
Sconica_v3_13144-RA	5	12	81879398.74	82366110.24	232279848.4	880508112	747068796	563195871.71	51890377	0	0	562668655.5	747068796	386603680.14
Sconica_v3_13175-RA	1	2	0	0	0	50165661.46	154207392	182309818	0	0	0	0	154207392	182309818
Sconica_v3_13176-RA	1	1	0	0	0	0	529550176	0	0	0	0	0	529550176	0
Sconica_v3_13222-RA	3	5	13826096.74	0	296387109.43	349237393.92	58306896	54788457.39	0	0	46113019.15	296289527.91	58306896	54788457.39
Sconica_v3_13338-RA	12	40	256754418.533	346344468.9	12079801168.122	13962193356.14	1627836482	2442731689.41	175581189.98	346344468.9	9092128333.42	6334232142.09	1510448658	2146322746.31
Sconica_v3_13394-RA	3	4	42670235.27	199778521.37	32970095.72	0	0	0	0	199778521.37	0	0	0	0
Sconica_v3_13395-RA	20	53	1602181023.83	2498224724.03	3364235575.67	2562004921.91	516758540	1488696822.895	1513273067.91	2036839213.47	2573557875.42	1281927353.13	0	0
Sconica_v3_13413-RA	2	2	16153987.64	19191066.05	154238367.68	177626440.68	32655324	90217892.54	0	0	154238367.68	0	0	0
Sconica_v3_13414-RA	3	5	0	22398977.474	0	0	189635656	67149801.71	0	0	0	0	189635656	67149801.71
Sconica_v3_13475-RA	2	3	0	0	324977892	419381557.68	0	0	0	0	208074850.1	419381557.68	0	0
Sconica_v3_13516-RA	6	9	0	0	41712052.23	31156455.42	1517126877	995539710.36	0	0	0	0	1404276688	828094078.76
Sconica_v3_13533-RA	1	1	0	0	0	37392729.77	0	0	0	0	0	37392729.77	0	0
Sconica_v3_13546-RA	7	15	635417769.99	582328974.33	454673164.63	565204114.5	72576143	92007377.5	540175744.89	319858562.63	127993575.85	482404898.52	0	0
Sconica_v3_13584-RA	1	1	0	0	0	240634754.8	0	24286855.37	0	0	0	240634754.8	0	0
Sconica_v3_13608-RA	5	7	50566019.03	3973331.055	851628383.21	2550654501.21	124741541.5	122168798.99	0	0	46723791.18	0	85881028	122168798.99
Sconica_v3_13623-RA	14	24	9065362.996	0	234074603.48	442108389.04	5079914226	6441765343.6	0	0	0	0	2757624738	5625511040.8
Sconica_v3_13639-RA	20	56	2126493668.48	2699671861.24	2205579199.67	3130192854.81	3225979821	2654802547.58	1494588125.09	2489771239.42	1162926637	781745682.7	2490199821	2396935440.49
Sconica_v3_13640-RA	1	2	0	0	139655666.7	71367416.06	37458080	30802741.04	0	0	0	71367416.06	37458080	0
Sconica_v3_13645-RA	24	42	38744322.06	154201056.216	484129998.73	984860541.75	7201224234	5865351030.703	0	0	0	0	5403596204	5272432113.23
Sconica_v3_13663-RA	7	9	0	0	707174579.69	68600476.61	140904999.25	107875737.21	0	0	707174579.69	0	87696670.25	33866935.9
Sconica_v3_13684-RA	5	7	23484752.88	0	660857690.3	1789194834.2	39459884	61615434.57	0	0	327379266.6	1789194834.2	0	0
Sconica_v3_13694-RA	3	11	9129236.039	7742123.527	331401499.3	306307270.5	8422820320	6678944426	0	0	0	121076902.1	8422820320	6678944426
Sconica_v3_13730-RA	3	7	323758856.5	282853592.36	261534204.27	145509260.54	129029072	194899708.7	0	282853592.36	261534204.27	0	0	0
Sconica_v3_13782-RA	7	16	109847431.905	28024442.664	3134093913.06	10671743862	218601580	192096552.943	0	0	3067593286.2	9444406393	0	0
Sconica_v3_13786-RA	13	22	68152976.63	130854365.32	3031320748.901	5950668889.58	442094644	612088054.26	0	0	3022611591.37	3686025360.18	76011728	122972030.3
Sconica_v3_13810-RA	8	23	1635372322.91	1820362748.3	2291106367.3	2754550387.25	22322107.5	136294642.36	1529463663.41	1595641357.8	1146737173.7	2627654186.8	0	33261887.58
Sconica_v3_13811-RA	6	21	1739935443.01	1520270905.05	1231380932.73	1260586591.85	96740682.5	339889410.24	1548732630.7	1520270905.05	1146866181.6	1108844376.45	20035964.5	272279528.1
Sconica_v3_13855-RA	5	6	45417724.33	24703559.88	314889323.44	547450850.47	18507648	39576678.38	0	0	223426201.2	360157178.57	0	0
Sconica_v3_13860-RA	1	1	0	0	82925634.37	130394833.6	0	0	0	0	82925634.37	0	0	0
Sconica_v3_13898-RA	2	2	31340929.46	194317682.4	152050948.04	296389733.1	20961282	0	0	0	69120398.78	151776536	0	0
Sconica_v3_13926-RA	13	34	422418225.798	115511945.511	4496149036.8769	22077904301.2	430670584	702229821.951	0	35167728.67	3814291509.22	22077904301.2	341309571	494767880.336
Sconica_v3_13956-RA	7	15	808250501.7	805122525.7	477809071.66	984818674.5	75837080	138928085.9	808250501.7	546926111.91	131029377	744750945.1	0	0
Sconica_v3_14050-RA	10	30	1632437460.6	1034066667.761	12438366653.9	12771076577.3	794501850	1283724236.65	974974487.3	265896148	12438366653.9	10699293283.9	557258799	802323874.16
Sconica_v3_14065-RA	2	6	1043287552	874116799	192330711.6	302686895.6	25468218	0	1043287552	874116799	192330711.6	0	0	0
Sconica_v3_14075-RA	3	4	0	0	40409655.16	96653479.9	108386508	214656030.57	0	0	0	0	30735036	165610891.49
Sconica_v3_14083-RA	10	19	746677488.25	423626385.11	135511832.52	426613833.72	739516266	911934688.02	283360650.23	240421870.01	0	167947424.8	120509024	522037043.58
Sconica_v3_14094-RA	2	3	35297257.15	0	480928970.83	1137724000.8	0	0	0	0	391745409.7	1137724000.8	0	0
Sconica_v3_14095-RA	2	2	13847080.54	324464466.1	246958087.2	618791512.3	0	4227738.183	0	0	127403414.8	302265106.8	0	0
Sconica_v3_14099-RA	3	4	0	15790895.21	158269265.83	828106596.39	14647826	0	0	0	0	828106596.39	0	0
Sconica_v3_14117-RA	1	2	0	0	71242324.44	97511369.14	11945764	0	0	0	71242324.44	97511369.14	0	0
Sconica_v3_14139-RA	2	3	142924452.768	154199732.53	157662587.95	196091915.27	151912432	188021280.2	136004310.8	154199732.53	0	0	0	0
Sconica_v3_14142-RA	24	106	278523748.97	175421889.16	3042481635.11	9083668568.19	100514791339	129057042772.26	15057380.81	69564827.25	1982128857.26	7955463602.7	99632824019	128921155213.8
Sconica_v3_14145-RA	14	30	7958755502.47	658486740.341	18581156040.4	15712750949.8	92824757.75	446563601.767	51132708.78	0	12825499147.4	15544994017.1	0	51162751.77
Sconica_v3_14161-RA	18	150	375759534322.25	347925834113.55	155609461341.2	174623913829.854	6394321030.56	9583733177.5632	375759534322.25	290977255566.91	155191427129.4	161849860175.28	1535145734	5159133087
Sconica_v3_14167-RA	2	3	0	0	0	368480788.28	796402320	756045361.5	0	0	0	368480788.28	0	756045361.5
Sconica_v3_14184-RA	3	4	0	16573082.37	242707225.92	174489856.77	99523988	133070787.87	0	0	157044240.47	0	0	133070787.87
Sconica_v3_14185-RA	2	6	0	0	7471842.515	35054536.8	567410904	542903038.37	0	0	0	35054536.8	567410904	458727117.1
Sconica_v3_14196-RA	1	2	0	0	0	58747212.87	0	0	0	0	0	58747212.87	0	0
Sconica_v3_14206-RA	3	5	11215980.3	19272172.22	157388077.53	255216240.06	22213052	0	0	0	96294900.82	112606239.46	22213052	0
Sconica_v3_14227-RA	12	41	172818769.68	148527679.886	7520731840.952	10134397611.5	1730629992	1875067899.769	0	0	4032697005.4	10134397611.5	1244879900	977351192.29
Sconica_v3_14254-RA	3	4	0	0	317501029.94	326381989.44	0	41958441.69	0	0	68795896.7	326381989.44	0	0
Sconica_v3_14264-RA	17	37	1256622338.22	2048257551.32	1237485081.12	641072323.44	1747856704.5	1546402601.309	453179686.06	1632806247.07	596656224.46	0	1065661016	592681727.339
