Protein,Cp1_noPF,Cp2_noPF,Mt1_noPF,Mt2_noPF,Lf1_noPF,Lf2_noPF
Sconica_v3_18203-RA,0,8452111.43,274449144,188372818.9,2919199711,9341326928
Sconica_v3_18205-RA,6226576224,6270539161,0,0,1921000252,1286311200
Sconica_v3_18210-RA,0,0,41136416,0,1055308845,1477652768
Sconica_v3_18211-RA,5567453908,12572685992,380596900,37932679.98,8948707319,3464818034
Sconica_v3_18219-RA,0,0,438863264,334753586.3,5607658084,0
Sconica_v3_18222-RA,0,0,0,0,0,55855688.87
Sconica_v3_18225-RA,1815463971,2806640738,337706828,2174204547,1726400811,3868119412
Sconica_v3_18227-RA,39855003.52,71200842.3,90775716,643864725.2,3066283514,2769479442
Sconica_v3_18228-RA,0,0,267322932,0,655336241,790700021.3
Sconica_v3_18231-RA,3050323845,8209004766,257311174,39821967.47,3121556437,1114550769
Sconica_v3_18253-RA,53223133.24,126195163.8,0,0,0,0
Sconica_v3_18280-RA,0,0,0,0,437559088.8,2055791880
Sconica_v3_18300-RA,0,0,57362464,19732325.09,363396817.5,1737033471
Sconica_v3_18350-RA,0,0,0,0,0,58364339.21
Sconica_v3_18354-RA,7635944941,10194179036,2929067716,3468232177,6097436850,5492357140
Sconica_v3_18374-RA,0,0,0,0,1177159335,1385239570
Sconica_v3_18392-RA,0,0,367625337,0,0,0
Sconica_v3_18394-RA,0,0,0,0,20347841.26,99363522.7
Sconica_v3_18397-RA,0,0,0,0,0,761394873.9
Sconica_v3_18436-RA,0,0,0,0,346003237.5,440734200.1
Sconica_v3_18453-RA,0,0,0,0,281117036.7,0
Sconica_v3_18469-RA,13166428423,14551317719,0,0,7769125185,3256988555
Sconica_v3_18473-RA,0,0,0,0,277063347.3,93677595.85
Sconica_v3_18475-RA,0,0,0,0,582782574.3,994532364.4
Sconica_v3_18492-RA,0,220828569.8,0,0,124115927.5,0
Sconica_v3_18512-RA,18968157.71,147683681.3,93493191026,62870536021,4078157756,5286988738
Sconica_v3_18520-RA,39041867.86,0,0,0,21497834.38,0
Sconica_v3_18534-RA,0,0,0,0,637422999.5,927454888.4
Sconica_v3_18556-RA,0,0,0,0,60739185.33,0
Sconica_v3_18557-RA,3180708505,3435728885,0,0,1357976874,622777965.2
Sconica_v3_18569-RA,0,0,0,0,0,71568176.78
Sconica_v3_18576-RA,0,0,0,0,89892810.43,0
Sconica_v3_18584-RA,4192971829,3693116854,286276704,502628677.5,4006855829,3594689322
Sconica_v3_18595-RA,16337375.07,36191297.64,0,0,0,0
Sconica_v3_18614-RA,0,55649540.44,0,0,418602048,432026214.9
Sconica_v3_18618-RA,328439106.5,607993247,50907444,41938825,1499656269,2568450055
Sconica_v3_18621-RA,0,0,1141982592,0,0,0
Sconica_v3_18624-RA,20461722.32,0,1193450406,1081098750,16280614763,12299087724
Sconica_v3_18642-RA,178928079.7,446672730.5,0,0,55112600.66,96742646.9
Sconica_v3_18660-RA,0,0,0,0,0,83245820.56
Sconica_v3_18661-RA,0,0,79912976,76749969.87,860419482.2,2058929802
Sconica_v3_18664-RA,0,0,16902122,0,0,0
Sconica_v3_18672-RA,0,0,0,0,0,169094701.9
Sconica_v3_18673-RA,112705121.8,91506061.37,4117663352,5376995893,97721590.9,410963827.6
Sconica_v3_18683-RA,818189296.7,1192495085,0,0,159181607,0
Sconica_v3_18692-RA,390994469.5,393194913.8,32507454,0,165814615,0
Sconica_v3_18704-RA,544071574.9,616790644,2106284982,871446979.4,21112308189,40231408946
Sconica_v3_18708-RA,107202201.2,32705457.66,192816974.5,0,7527358389,13565154167
Sconica_v3_18737-RA,0,174361922.7,0,0,34273047.28,0
Sconica_v3_18741-RA,409073744.1,580188421.5,0,0,132865023.2,278977633.5
Sconica_v3_18742-RA,0,0,0,0,139905342.8,281574342.4
Sconica_v3_18743-RA,0,0,0,31298282.11,1119799171,4972096049
Sconica_v3_18744-RA,0,0,0,0,0,115192531.9
Sconica_v3_18762-RA,0,0,39097191,58233007.01,768899133.1,947804898.9
Sconica_v3_18764-RA,174215236.1,907072208.7,83772160,80216511.44,958510300.7,5704148708
Sconica_v3_18772-RA,0,0,121502068,487995503.9,125023161.6,113708900
Sconica_v3_18789-RA,0,44824623.07,0,0,0,0
Sconica_v3_18800-RA,509929997.3,503864793.6,0,0,239065183.2,433916904.6
Sconica_v3_18809-RA,0,0,0,0,0,258763326.2
Sconica_v3_18810-RA,0,0,482963765,149488446.5,0,0
Sconica_v3_18811-RA,0,0,293581376,364575738.4,0,0
Sconica_v3_18814-RA,0,0,1852397242,1486576883,0,0
Sconica_v3_18816-RA,0,0,0,0,0,129934411.2
Sconica_v3_18836-RA,0,0,0,0,1884223645,1263257114
Sconica_v3_18840-RA,0,0,0,0,66982109.09,0
Sconica_v3_18852-RA,417616911.1,427828072.8,18927368,0,863554762.4,545157990.3
Sconica_v3_18921-RA,0,0,0,0,0,62522929.4
Sconica_v3_18937-RA,0,0,0,0,26306832.79,0
Sconica_v3_18945-RA,341117072.5,278211952.9,1717484631,2009364916,0,495246003.5
Sconica_v3_18948-RA,81585706.11,67176789.04,2023340781,2310630796,435128916.4,994120139.3
Sconica_v3_18961-RA,553021676.8,2279438541,0,0,339796696.5,136455410
Sconica_v3_18974-RA,23300792.52,209618290.1,882432988,463253095,39142081.31,0
Sconica_v3_18976-RA,140858318,167129720.6,0,0,0,0
Sconica_v3_19001-RA,0,0,0,0,333117545.3,267132871.9
Sconica_v3_19003-RA,0,0,0,0,117517049.6,0
Sconica_v3_19004-RA,0,0,0,0,48860048.76,0
Sconica_v3_19018-RA,0,0,0,54695203.5,305030752.4,2199196633
Sconica_v3_19026-RA,0,0,238414964,153097604.3,0,0
Sconica_v3_19035-RA,0,0,0,0,237603099.7,820929985.2
Sconica_v3_19043-RA,1582069915,1257834378,700692368,303612262.3,1603968109,2373304851
Sconica_v3_19047-RA,0,0,0,0,97843883.3,3159994473
Sconica_v3_19049-RA,0,0,0,0,120851168.4,1843138653
Sconica_v3_19055-RA,1071866182,1198670615,0,58493663.99,399531090.5,270154901.6
Sconica_v3_19059-RA,72162502.87,35158229.74,0,0,0,0
Sconica_v3_19078-RA,0,0,0,0,86648482.75,0
Sconica_v3_19084-RA,1.81E+11,2.48E+11,18589209586,18460096561,1.90E+11,1.28E+11
Sconica_v3_19085-RA,4724557058,7103468463,1703874984,1722579080,2289285792,4223827382
Sconica_v3_19090-RA,4595601056,5559288999,0,0,2729991804,2564835608
Sconica_v3_19127-RA,0,0,1142893232,656540162.2,0,0
Sconica_v3_19136-RA,0,0,0,0,29772377.52,0
Sconica_v3_19137-RA,0,0,1876152722,1502710766,0,0
Sconica_v3_19153-RA,0,0,33543553098,21639204387,829241006.8,1912997828
Sconica_v3_19156-RA,0,0,1445979864,1852046072,0,0
Sconica_v3_19184-RA,0,0,0,0,70838283.15,125780099.6
Sconica_v3_19193-RA,0,0,1932562287,1501765067,0,0
Sconica_v3_19232-RA,0,0,0,0,1965589711,3027052832
Sconica_v3_19270-RA,386099635.1,246393482.5,0,0,308232569.6,60608561.09
Sconica_v3_19280-RA,0,0,0,0,0,1496327042
Sconica_v3_19476-RA,0,0,799821164,533236498.3,73900744.36,209028280.6
Sconica_v3_19478-RA,0,0,1941822016,2824189772,0,0
Sconica_v3_19480-RA,1.63E+11,1.06E+11,1467957628,2465220767,86675297612,96297340254
Sconica_v3_19511-RA,0,0,0,0,22515601.36,67397485.92
Sconica_v3_19518-RA,0,0,428533332,342666549.4,2061685632,2513684069
Sconica_v3_19580-RA,0,0,588882100,463401746.3,0,0
Sconica_v3_19720-RA,0,22902632.59,70431376,0,0,0
Sconica_v3_19726-RA,0,35686064.46,0,0,0,0
Sconica_v3_19838-RA,219517716.5,226716821.9,99366488,0,629005327.6,804483440.3
Sconica_v3_19839-RA,0,0,837448104,384693629.5,6375880967,12319250138
Sconica_v3_19843-RA,9147509624,7042169525,0,0,4438217348,3603250503
Sconica_v3_19852-RA,0,0,0,0,127408868.5,201477496.5
Sconica_v3_19877-RA,0,0,0,0,0,60131271.26
Sconica_v3_19908-RA,0,0,0,0,109739081.5,166924910.3
Sconica_v3_19916-RA,320196189.4,655142054.7,1074929360,1600961425,1179385816,75814216.79
Sconica_v3_19966-RA,731694128.8,2704726957,0,0,795942760.5,248812906.8
Sconica_v3_20028-RA,0,0,0,0,0,158933213
Sconica_v3_20042-RA,1019984645,2767695554,0,0,942574894.5,0
Sconica_v3_20078-RA,161005659.5,330581086.4,0,0,62599279.98,31415766.8
Sconica_v3_20100-RA,0,0,0,190309419.2,254659865.2,0
Sconica_v3_20117-RA,0,0,1119378170,834627962.1,0,0
Sconica_v3_20119-RA,77902473.49,200249534.7,0,0,0,0
Sconica_v3_20138-RA,66358084.44,149138699.5,0,0,0,0
Sconica_v3_20141-RA,10280706379,1866645821,0,0,722306194.4,28374997.47
Sconica_v3_20194-RA,0,0,8818653844,11880542491,0,0
Sconica_v3_20218-RA,0,0,23806052,0,357887805.6,37839285.54
Sconica_v3_20236-RA,25030770436,22147729247,0,117750801.6,10181269712,9604350585
Sconica_v3_20318-RA,1822899742,3243475747,0,0,783070452,172090462.7
Sconica_v3_20342-RA,0,0,0,0,15699602.1,539578594.7
Sconica_v3_20383-RA,11807248207,18386263197,588385512,351871650.5,9063334000,2576138590
Sconica_v3_20479-RA,33147551.42,1239758947,0,0,119052144.4,0
Sconica_v3_20482-RA,0,0,0,0,207390843.2,229854231.2
Sconica_v3_20520-RA,0,0,94929180,0,2082469051,2111780495
Sconica_v3_20529-RA,3147549675,5026188186,0,0,3088245721,2689491324
Sconica_v3_20546-RA,0,0,0,0,215893422.8,236662843.3
Sconica_v3_20569-RA,621373462.7,1868218166,0,0,978629234.3,496564389.7
Sconica_v3_20570-RA,0,0,0,0,0,436708206.1
Sconica_v3_20578-RA,0,0,0,0,248504108.1,292504892.4
Sconica_v3_20590-RA,0,0,0,314713300.1,0,0
Sconica_v3_20593-RA,331870582.9,415991097.7,31177448,777518261.7,1165267433,463645875.3
Sconica_v3_20621-RA,0,0,0,0,511316830.5,0
Sconica_v3_20633-RA,0,0,22782452,0,99455744.79,171339819.7
Sconica_v3_20641-RA,0,0,0,0,0,108772146
Sconica_v3_20646-RA,0,0,358574304,125276458.6,0,0
Sconica_v3_20648-RA,1300052481,1163002935,0,0,1205242026,512373708.8
Sconica_v3_20660-RA,0,0,0,0,64791690.11,0
Sconica_v3_20679-RA,0,0,59897497744,33445219840,1061758540,1898771281
Sconica_v3_20696-RA,0,0,0,0,0,125898027.9
Sconica_v3_20704-RA,0,0,0,0,0,122175480.8
Sconica_v3_20734-RA,22447515.17,20407555.31,1991833130,2953850062,2740013426,1395433604
Sconica_v3_20759-RA,0,7221852.465,361165044,120951927.5,545846929.4,830242894.4
Sconica_v3_20832-RA,0,0,565627834,1007339808,0,69505774.94
Sconica_v3_20857-RA,0,0,0,0,232552463.8,2527844283
Sconica_v3_20946-RA,71642007.31,0,53293104,167191849.1,938687047.7,2501458679
Sconica_v3_21058-RA,538106934.9,567374495.8,256379456,1591691187,11024804010,26484769909
Sconica_v3_21097-RA,654921692.3,0,0,0,1294706756,337612540.5
Sconica_v3_21101-RA,4690833028,4254891195,0,52697640.52,2966159930,2963556882
Sconica_v3_21132-RA,0,0,0,0,31975090.01,0
Sconica_v3_21461-RA,0,0,0,0,238638599.6,105388365.7
Sconica_v3_21621-RA,1672852825,1405338471,0,0,389788863.7,611903358.6
Sconica_v3_21663-RA,0,0,0,0,347065407,402164791.6
Sconica_v3_21687-RA,0,0,2114059378,1864058474,0,0
Sconica_v3_21711-RA,0,0,0,0,15614275.3,54298626.05
Sconica_v3_21812-RA,0,451615773,0,0,0,0
Sconica_v3_21869-RA,0,0,0,0,848364846.6,2544586138
Sconica_v3_21870-RA,27147344.93,0,0,0,0,0
Sconica_v3_21906-RA,0,0,0,0,342727501.8,125784808.9
Sconica_v3_21932-RA,0,0,0,0,321731497.6,527447081.3
Sconica_v3_21970-RA,191570878.6,0,0,0,47679581.79,0
Sconica_v3_21992-RA,0,0,0,0,502016713.3,1747954149
Sconica_v3_22008-RA,561578387.4,0,0,0,0,0
Sconica_v3_22011-RA,0,0,42831600841,39457711444,691308876.5,2090444246
Sconica_v3_22033-RA,0,0,0,0,226146337.6,191973325.6
Sconica_v3_22058-RA,0,67301908.3,25734762,188583430.1,6361854549,15435649131
Sconica_v3_22146-RA,0,0,399452272,111788015.3,0,0
Sconica_v3_22154-RA,0,0,0,0,16831170.7,73728968.99
Sconica_v3_22178-RA,0,0,0,0,115765788.1,79706345.47
Sconica_v3_22203-RA,0,0,0,0,383587171.4,635479180.4
Sconica_v3_22285-RA,0,7707377.198,0,0,0,0
Sconica_v3_22292-RA,58284884.31,54091996.69,0,0,0,0
Sconica_v3_22300-RA,0,0,0,0,286977601.4,353774619.4
Sconica_v3_22382-RA,0,0,0,0,314226721.5,983566029.3
Sconica_v3_22427-RA,0,0,0,0,878037560.6,561075688.4
Sconica_v3_22448-RA,4986949677,6512557341,3626894344,4606262416,2628427059,4507929859
Sconica_v3_22452-RA,270305799.4,163746505.7,364074780,685918297.5,4811109561,4519761398
Sconica_v3_22518-RA,0,0,0,0,67531649.85,96571285
Sconica_v3_22541-RA,0,0,0,0,230391767.3,0
Sconica_v3_22584-RA,0,0,0,0,59551547.66,639957318.1
Sconica_v3_22586-RA,0,0,0,0,80481349.02,126872696.9
Sconica_v3_22597-RA,0,0,0,0,0,59112805.61
Sconica_v3_22638-RA,100894697,0,582459504,37271657.06,2692956437,7541594112
Sconica_v3_22653-RA,0,0,19592774,18335901.25,2353966437,4038821155
Sconica_v3_22691-RA,0,0,0,0,848450667.9,0
Sconica_v3_22695-RA,0,0,201164240,832982604.7,0,0
Sconica_v3_22703-RA,0,0,0,0,0,58344703.63
Sconica_v3_22742-RA,0,0,72545096,259408273.1,0,0
Sconica_v3_22746-RA,0,0,34955020,0,0,152196452.5
Sconica_v3_22752-RA,0,0,0,0,44540117.57,0
Sconica_v3_22753-RA,2796336607,4618227360,196644844,128391775.4,1859423514,1123005301
Sconica_v3_22754-RA,0,0,0,0,83518092.16,272936583.6
Sconica_v3_22761-RA,0,0,1573540448,784451866,0,0
Sconica_v3_22797-RA,27534311.89,0,509696448,659203336,2137405119,2436517030
Sconica_v3_22843-RA,0,0,193550364,2762417549,3235433313,3697278168
Sconica_v3_22876-RA,0,0,11613724080,8788409044,52528228.5,479365622.5
Sconica_v3_22930-RA,0,0,0,0,276465741.5,109304879.5
Sconica_v3_23029-RA,0,0,0,0,0,84493084.62
Sconica_v3_23041-RA,0,0,1229281852,792538876.8,0,0
Sconica_v3_23050-RA,10734644932,14957728985,357138165,578243003.6,5589613322,7738621964
Sconica_v3_23069-RA,46926101.24,98279438.43,1466022128,1077976686,9681470792,15962460333
Sconica_v3_23071-RA,0,0,0,0,0,383226538.4
Sconica_v3_23074-RA,0,0,0,0,0,39677896.92
Sconica_v3_23075-RA,0,0,0,0,805169674.4,1346039974
Sconica_v3_23081-RA,0,107246483.8,0,0,17645382.71,0
Sconica_v3_23133-RA,0,0,0,0,0,52839051.95
Sconica_v3_23183-RA,0,0,0,0,0,193628870.7
Sconica_v3_23239-RA,640635950,526921218.3,0,0,16420618.77,0
Sconica_v3_23272-RA,0,0,0,53044713.91,0,1200187340
Sconica_v3_23284-RA,0,0,87502388,116735310.2,65650786.67,0
Sconica_v3_23300-RA,60977109.11,0,564306390,897796875,11010561751,0
Sconica_v3_23315-RA,0,0,21229672,85621857.25,0,0
Sconica_v3_23326-RA,0,0,0,0,72826936.67,63510727.02
Sconica_v3_23340-RA,200802365.7,0,0,0,0,0
Sconica_v3_23355-RA,0,0,1636105131,1553106859,57763367.85,533160741.5
Sconica_v3_23432-RA,0,0,5508344128,3664367287,0,0
Sconica_v3_23444-RA,0,0,0,0,59352230.2,99267291.71
Sconica_v3_23446-RA,0,0,178427672,109544977.5,0,0
Sconica_v3_23449-RA,84230426.09,0,0,0,498723173.8,0
Sconica_v3_23467-RA,0,0,0,0,0,127511108.7
Sconica_v3_23468-RA,0,0,765936736,1102554433,0,0
Sconica_v3_23504-RA,734522382.6,1250345234,0,0,226395452.9,0
Sconica_v3_23511-RA,1.50E+11,1.98E+11,1505817459,4496852866,1.19E+11,66065968853
Sconica_v3_23513-RA,0,0,0,0,527407480.9,1139361582
Sconica_v3_23623-RA,0,0,0,0,0,241324980.7
Sconica_v3_23631-RA,0,0,0,0,0,2511067902
Sconica_v3_23695-RA,0,0,0,0,78022230.8,231413855.5
Sconica_v3_23712-RA,0,0,7255070554,5711835692,0,57261651.35
Sconica_v3_23757-RA,0,0,23355990,31973886.47,0,0
Sconica_v3_23763-RA,0,0,24973958,0,80347223.09,156757781.7
Sconica_v3_23765-RA,0,0,136783160,1720917077,0,0
Sconica_v3_23767-RA,0,0,0,0,148155404.5,2061174992
Sconica_v3_23769-RA,59843455.03,57347739.37,0,0,0,0
Sconica_v3_23770-RA,0,0,902701564,475556410.6,0,0
Sconica_v3_23771-RA,0,0,0,0,0,237891069.1
Sconica_v3_23777-RA,0,17728687.49,0,0,0,0
Sconica_v3_23784-RA,0,0,0,0,3847286589,2215280176
Sconica_v3_23787-RA,0,0,0,0,73803911.69,650540271.3
Sconica_v3_23805-RA,9431693569,19377985340,1409767284,1726135206,6169835131,4446908615
Sconica_v3_23833-RA,0,60570012.03,12631868,56247830.27,667550597.2,873240789.1
Sconica_v3_23849-RA,0,61522601.14,0,227879638.9,0,0
Sconica_v3_23855-RA,0,0,0,0,0,103408348.3
Sconica_v3_23856-RA,0,0,5396114942,5608018308,79091381.95,1160806834
Sconica_v3_23858-RA,0,0,0,0,1154884311,575294613.2
Sconica_v3_23869-RA,0,0,0,0,0,664557994.6
Sconica_v3_23878-RA,13403279.67,64237773.74,333468725,364187984.9,6929970611,17804163045
Sconica_v3_23903-RA,0,0,474027294,132961150.3,4376310670,8401471552
Sconica_v3_23912-RA,87747679.23,22162502.93,0,0,10672271.78,75061638.34
Sconica_v3_23919-RA,79369133.58,0,1461885119,1811621040,10399161958,6262067879
Sconica_v3_23920-RA,42686274,0,0,0,0,0
Sconica_v3_23947-RA,0,0,0,0,521300334,315323116.2
Sconica_v3_23949-RA,0,0,0,0,498553254.2,98002608.9
Sconica_v3_23961-RA,0,0,480925792,581116833.8,53847711.09,278440377.4
Sconica_v3_23973-RA,0,0,0,0,846562344.2,893644525.9
Sconica_v3_23979-RA,0,0,0,0,34862877.5,35070358.98
Sconica_v3_23996-RA,0,0,0,0,33269289.3,0
Sconica_v3_24000-RA,0,0,0,0,94377566.68,532775208.9
Sconica_v3_24012-RA,0,0,0,0,0,597578978
Sconica_v3_24069-RA,0,0,100167736,0,4292634498,6053977111
Sconica_v3_24086-RA,0,0,0,0,269387703.3,284591318.2
Sconica_v3_24096-RA,29925846.11,45094227.16,0,0,65267161.05,0
Sconica_v3_24102-RA,1136293791,1131873791,0,0,518023404.3,199133580.5
Sconica_v3_24106-RA,44579620.82,111395500.9,0,0,0,0
Sconica_v3_24110-RA,0,0,0,0,0,179267263.4
Sconica_v3_24172-RA,0,31535684.5,0,0,0,0
Sconica_v3_24178-RA,0,0,17725006892,22133645691,0,0
Sconica_v3_24185-RA,0,0,0,0,36558405.44,0
Sconica_v3_24209-RA,0,0,51146614,0,1866716579,2578529326
Sconica_v3_24283-RA,0,0,0,131885114.9,0,245965225.5
Sconica_v3_24285-RA,4189433979,3959274519,0,0,2073913627,1579225189
Sconica_v3_24317-RA,4640707226,11176623885,30894502,219852973.2,13018276579,1649635240
Sconica_v3_24325-RA,25861458.32,0,0,0,0,0
Sconica_v3_24334-RA,0,0,0,0,105493283.1,0
Sconica_v3_24366-RA,0,27471957.81,0,0,0,10186633.52
Sconica_v3_24397-RA,0,0,0,0,0,123065416.4
Sconica_v3_24398-RA,0,0,0,0,48686411.58,193847458
Sconica_v3_24409-RA,3385015852,3352928560,117370664,65024928.82,1102169834,932767371.7
Sconica_v3_24432-RA,35603810.78,107330645.6,0,0,58865234.49,0
Sconica_v3_24449-RA,0,0,0,0,2739753280,3945533799
Sconica_v3_24459-RA,0,0,0,1271496264,0,0
Sconica_v3_24465-RA,0,61166416.48,0,0,0,0
Sconica_v3_24484-RA,0,0,0,0,31251779.73,289039141.1
Sconica_v3_24540-RA,473795980.2,0,0,0,80987922.36,0
Sconica_v3_24546-RA,0,0,0,0,88906512.89,0
Sconica_v3_24550-RA,5583154573,7221295993,220579542,124715080.2,9189219714,5255852748
Sconica_v3_24562-RA,1231408840,0,5773812624,2503509253,24142621.8,0
Sconica_v3_24564-RA,0,0,0,0,99210586.58,566877308.1
Sconica_v3_24580-RA,16469691.88,0,1.07E+11,1.06E+11,3518184513,7991202898
Sconica_v3_24590-RA,0,0,142588756,113174342,0,0
Sconica_v3_24603-RA,0,0,0,0,4651881892,8632358831
Sconica_v3_24604-RA,0,0,5465168248,9640529779,0,0
Sconica_v3_24614-RA,0,0,0,0,31036879.57,55828466.68
Sconica_v3_24662-RA,0,0,21111308634,15649838739,0,276736828.7
Sconica_v3_24704-RA,0,0,0,0,5227484.259,0
Sconica_v3_24708-RA,60857790.59,40028509.69,0,0,0,62060686.42
Sconica_v3_24715-RA,71112271.45,184418284.3,0,0,69974693.88,0
Sconica_v3_24718-RA,1599008056,6177194188,0,308596194.7,1808735972,364630802.3
Sconica_v3_24720-RA,2.36E+11,2.61E+11,1116047876,1509774071,1.69E+11,1.15E+11
Sconica_v3_24723-RA,0,0,18336759132,19990521165,285149598.4,2121423494
Sconica_v3_24728-RA,0,0,0,2940923330,0,0
Sconica_v3_24734-RA,0,0,0,0,0,93747075.59
Sconica_v3_24737-RA,54102964.55,0,1.49E+11,1.45E+11,6173526211,11485833005
Sconica_v3_24743-RA,4441791284,6654908694,0,80306611.31,2542572341,1112664607
Sconica_v3_24796-RA,0,0,0,0,219140652.1,582117502.8
Sconica_v3_24806-RA,2470757479,8446320579,0,143864016.5,817938846.1,225259621
Sconica_v3_24808-RA,0,0,1272417816,62659254.71,0,0
Sconica_v3_24821-RA,1186448524,2305675367,0,0,1309634469,1250258473
Sconica_v3_24873-RA,0,0,0,0,0,104702860.6
Sconica_v3_24881-RA,0,0,0,0,154825589.2,107534286.2
Sconica_v3_24890-RA,0,0,0,0,50357689.6,115777567.6
Sconica_v3_24911-RA,0,41494692.79,0,0,0,0
Sconica_v3_24930-RA,1177859953,1226475946,0,0,394595425.1,569966887.9
Sconica_v3_24985-RA,0,0,0,0,235585259.3,102268723.8
Sconica_v3_25040-RA,0,0,0,0,587115369.2,1203409952
Sconica_v3_25052-RA,0,0,860085058,645941854.9,0,0
Sconica_v3_25060-RA,0,0,0,0,229099130.7,474090974.6
Sconica_v3_25068-RA,0,0,0,0,548972455.5,2724337985
Sconica_v3_25073-RA,0,0,0,0,0,240412279.5
Sconica_v3_25077-RA,0,0,1714561897,1756599124,0,0
Sconica_v3_25090-RA,0,166729740.7,0,0,0,0
Sconica_v3_25097-RA,0,0,58605332,0,0,0
Sconica_v3_25165-RA,0,0,1165418160,1221313602,0,0
Sconica_v3_25170-RA,0,0,0,0,469047029.5,168130605.9
Sconica_v3_25180-RA,0,0,0,0,685533219.7,0
Sconica_v3_25206-RA,0,0,0,31115463.94,0,0
Sconica_v3_25254-RA,39226732611,56181112935,6428879034,7000214230,65665342080,34437038345
Sconica_v3_25262-RA,0,548873019.6,0,0,117257997.4,0
Sconica_v3_25264-RA,4187942097,5008673309,0,0,1837208118,1281031825
Sconica_v3_25266-RA,0,0,0,0,412943680.4,2440862942
Sconica_v3_25283-RA,0,0,0,0,111413985.8,322698374.6
Sconica_v3_25295-RA,1149272744,915257990.9,386976608,135299872.7,216339691.1,134819908.3
Sconica_v3_25316-RA,0,0,0,0,22536716.46,0
Sconica_v3_25324-RA,240692734.2,118277907,0,0,0,0
Sconica_v3_25330-RA,0,73853317.43,0,0,0,0
Sconica_v3_25331-RA,0,0,0,0,288890474.3,0
Sconica_v3_25345-RA,0,0,0,0,27090529.98,0
Sconica_v3_25352-RA,0,0,0,0,100629740.5,0
Sconica_v3_25361-RA,234245628.8,0,2.08E+11,1.71E+11,7729049484,14025917052
Sconica_v3_25384-RA,18013504335,31612326831,423211549,410909837.3,15731019607,7475179569
Sconica_v3_25385-RA,3886550894,3385108804,376328960,649745228.1,3655908229,4905175976
Sconica_v3_25422-RA,1184121612,1987709724,79253126,0,3852515396,4602728425
Sconica_v3_25445-RA,0,231700721.6,7572704480,7972610955,0,143059034.5
Sconica_v3_25446-RA,0,0,1349386832,1486419059,60076614.83,382901399.9
Sconica_v3_25452-RA,0,0,0,0,97581838.05,0
Sconica_v3_25458-RA,2553755156,1174252699,818253152,469415374.5,736841485.7,0
Sconica_v3_25460-RA,0,0,0,0,474672008.1,0
Sconica_v3_25483-RA,2237843480,5863824140,29945440,285243277.7,6783382645,3532066257
Sconica_v3_25487-RA,74964287.86,80470272.17,0,0,70990663.46,58289237
Sconica_v3_25493-RA,0,0,0,0,96569006.44,992406024.9
Sconica_v3_25495-RA,8815117874,12647825094,27089258,0,6506503417,5937689299
Sconica_v3_25502-RA,0,15377830.83,3013985100,5643087885,3040479370,5146864072
Sconica_v3_25514-RA,0,0,0,92561096.57,55302359.29,446926304.5
Sconica_v3_25516-RA,0,50955964.14,0,0,0,0
Sconica_v3_25544-RA,0,0,26294677012,23003188284,43039754.64,138690041
Sconica_v3_25558-RA,0,0,4056131360,3847825911,0,109176073.8
Sconica_v3_25565-RA,730547115.8,871917885.9,97959632,0,0,203491846
Sconica_v3_25567-RA,16338684713,10331963271,0,0,2533314970,7603578166
Sconica_v3_25575-RA,0,0,0,83899237.7,0,0
Sconica_v3_25578-RA,0,0,0,0,0,254048513.3
Sconica_v3_25580-RA,0,0,0,0,218074421.6,326964056
Sconica_v3_25591-RA,0,0,58062916,0,359055475.1,445012734.5
Sconica_v3_25605-RA,0,0,2758834642,1743534980,0,0
Sconica_v3_25633-RA,0,0,4276279248,3407272589,0,0
Sconica_v3_25644-RA,0,0,0,0,0,105390640
Sconica_v3_25647-RA,0,0,0,0,330634180.3,215115413
Sconica_v3_25648-RA,0,0,0,0,50135949.56,38674713.6
